,Texto,Discurso de ódio
148,"Confirmamos mais dois casos de Covid-19.
 Homem, 28 anos, de Barcarena
 Mulher, 32 anos, de Barcarena

Agora são 82 casos confirmados no Pará.",0
149,"Faleceu hoje em Goiânia, vítima de covid_19, a técnica em laboratório Adelita Ribeiro, de 38 anos e que não possuía comorbidades. Ela atuava nas redes pública e privada de saúde. Neste vídeo, a prima, Maria Cláudia, alerta: ""Não ache que esse vírus é brincadeira. Fique em casa"".",0
150,"Nature acabou de publicar uma reportagem sobre os principais modelos de coronavirus e efeito do lockdown. Aprendam com os cientistas, não com os militantes. A saúde da população está em jogo. 
The simulations driving the world’s response to COVID-19",0
151,O Ministério da Saúde aprovou um protocolo de utilização do medicamento apenas para os pacientes que apresentam quadro grave em razão da covid-19,0
152,"A Sespa informa que há 82 casos confirmados de Covid-19 no Pará, 1.027 casos descartados, 116 casos em análise e 1 óbito. A atualização ocorreu às 20h de 04.04.2020.",0
153,Especialistas ressaltam: pessoas com suspeita da Covid-19 não devem se automedicar com o produto,0
154,"A 
@veramagalhaes
 poderia dar uma opinião pra gente sobre o protocolo de tratamento COVID-19 da Universidade de Yale...
Ou será que está torcendo para o vírus? 
@albuquerque_af
 @heliobeltrao",0
155,"Panorama atual

Covid-19 e o impacto nos países emergentes",0
156,"O aumento no número de mortes foi o maior desde o início da pandemia. Em 24 horas, foram registrados 72 óbitos pela Covid-19. Em relação ao total registrado na sexta-feira, o crescimento foi de 20%. (Globo)",0
157,Olha que notícia boa! A Universidade Federal do Ceará é certificada pelo Laboratório Central de Saúde Pública (LACEN) e passa a realizar diagnóstico de COVID-19. Essa é mais uma ação #ufcevocecontraocoronavirus https://instagram.com/p/B-k9bMRBXD3/?igshid=g0kvdkpfqued…,0
158,"Em meio à guerra ao Covid-19, PT é alvo de ataque para tentar calar a luta do povo. #NinguémApagaNossaEstrela",0
159,"SECRETARIA DE SAÚDE DO RN ACABA DE ATUALIZAR O NÚMERO DE CASOS TESTADOS E CONFIRMADOS DA COVID-19 NO ESTADO

Os dados mais recentes apontam para 6 óbitos e 215 casos confirmados.",0
160,"“Nós precisamos das máscaras, não queremos que outros fiquem com elas”. Frase de Trump, que negava gravidade da Covid-19. Que negava a necessidade de equipamentos pedidos há tempos por médicos americanos. Agora recua passando por cima de todos e atropelando a saúde do planeta.",0
161,"Eto’o e Drogba rechaçam médicos que querem africanos como cobaias para vacina de Covid-19
https://bit.ly/2xNvCUg",0
162,"Aconteceu. Faleceu uma pessoa conhecida por covid-19. Ivan, amigo da minha mãe. Trabalharam juntos por 20 anos. Não tem velório, não tem despedida. Só o choque e a sensação de vulnerabilidade.",0
163,Pastores criticam jejum convocado por Bolsonaro contra a covid-19,0
164,"Oiapoque (AP) - No contexto da Op COVID-19, militares da Companhia Especial de Fronteira (CEF), de Clevelândia do Norte, realizaram ações de higienização da Unidade Básica de Saúde (UBS) Nova Esperança. ""Selva, aqui começa o Brasil”!!! Obrigado Soldado!!!",0
165,O total de doentes de Covid-19 em UTIs nos hospitais italianos ficou abaixo de 4.000 https://gazetabrasil.com.br/especiais/coronavirus/italia-tem-primeira-reducao-de-pacientes-em-utis-por-coronavirus/…,0
166,"Itália registra 15.362 mortes por Covid-19.

https://buff.ly/2JBF7Ze",0
167,"Coronavírus: obesidade pode ser fator de risco para a covid-19, afirma especialista https://tvcultura.com.br/noticias/bbc/52161360_coronavirus-obesidade-pode-ser-fator-de-risco-para-a-covid-19-afirma-especialista.html…",0
168,"Boa noite, pessoal! A 
@saudealagoas
 finalizou hoje a montagem de 10 leitos de UTI pediátricos no Hospital da Mulher, hoje, 1 Centro Especializado para o Tratamento da Covid-19. Estamos fazendo todo o possível para combater e prevenir o avanço de casos do novo coronavírus em #AL",0
169,"COVID-19 NAS FAVELAS | Diante da inexistência de ações dos governos, muitos coletivos e organizações comunitárias estão promovendo ações de prevenção a contaminação do coronavírus nas favelas e periferias do Rio de Janeiro COVID19nasFavelas",0
170,"Em meio à guerra ao Covid-19, PT é alvo de ataque para tentar calar a luta do povo. #NinguémApagaNossaEstrela",0
171,"O enfrentamento à Covid-19 é uma batalha permanente. Cada detalhe é verificado, monitorado, atualizado. Hoje, no gabinete de crise, tratamos da distribuição de EPIs, das medidas econômicas adotadas, da central de regulação de leitos. Tudo importa. E tem sido assim todos os dias.",0
172,"Saída de capital estrangeiro do Brasil nessa crise do COVID-19 (linha vermelha). As outras linhas são Subprime 2008, Tapering 2013 e China 2015.

Gráfico do Roberto Campos Neto apresentado na live que tá rolando agora na XP (link aqui: https://youtube.com/watch?v=1hhyzlLkKbw…)",0
173,Hospital da Bahia anuncia terceira alta de paciente que contraiu Covid-19 http://dlvr.it/RTBCT2,0
174,"Amanhã as 20h (horário de Brasília) vai rolar um bate papo com o Jayme do A Grande Maçã direto de NY no epicentro do COVID-19, iremos conversar e responder as dúvidas de vcs ao vivo. Será transmitido ao vivo no YOUTUBE, TWITCH, FACEBOOK, TWITTER(PERISCOPE) e INSTAGRAM. #PapoSolto",0
175,"Eu repudio com veemência a atitude dos Estados Unidos em usar seu poder econômico para, de forma cruel, interferir nas compras de insumos de saúde previamente destinados a outros países que lutam contra a Covid-19.",0
176,"Certamente, hoje é o dia mais duro desde o início da quarentena. Quem mora só, como eu, precisa realmente se cuidar, porque o resguardo pelo Covid-19 pode ser uma perdição imensa. É rezar e apoiar pra quem pode cair se manter. É seguir por um bem maior, amigos.",0
177,"Eu repudio com veemência a atitude dos Estados Unidos em usar seu poder econômico para, de forma cruel, interferir nas compras de insumos de saúde previamente destinados a outros países que lutam contra a Covid-19.",0
178,"O desgoverno Bolsonaro quis ferrar com as universidades públicas e toda a estrutura científica por trás delas, né? Tá aí o resultado. Pesquisadores tirando dinheiro do bolso pra lutar contra a COVID-19. 

Vão receber medalhas quando vencerem? 

#Fantastico",0
179,"Impacto comprovado do #FicaEmCasa
. Redução das taxas de crescimento de casos de COVID-19 nos últimos dias. Dados do http://Brasil.IO via 
@turicas
. Apenas o começo, mas confirma a necessidade de se manter o isolamento. Destaque para as reduções de BH e POA. (+)",0
180,"Em meio à guerra ao Covid-19, PT é alvo de ataque para tentar calar a luta do povo.
 #SejaUmaEstrelaDoPT Filie-se",0
181,"A China tem que Indenizar todos os países e as familias.
Crime internacional pela criação e disseminação de uma arma biológica, o Covid-19

#VirusChines",0
182,"Ganhe ""um tempo"" e assista a Live!
E questione:""por que tantos são contra o emprego da hidroxicloroquina no início da infeção pelo Covid-19?
Fim da ""superlotação"" nas UTI,tratamento ambulatorial,com acompanhamento médico,etc!
E o principal: fim da exploração politica do Covid-19",0
183,"Os ataques abomináveis que o Mandetta tem feito à Prevent Senior, geniais e corajosos gestores de saúde que muito provavelmente virarão referência mundial covid-19. #naopercamosmaistempo",0
184,"Muita gente sem noção mesmo viu, aqui no Ceará já são 824 casos confirmados, 26 mortes e milhares infectados com o Covid-19 e uns Zé mané fazendo pegação em matagal, saindo pra se saciar, será que a galera ainda não se tocou do risco que estão correndo???",0
185,Se essa tal de hidroxicloroquina associada c/ a azitromicina for realmente eficaz no tratamento da Covid-19 haverá choro e ranger de dentes nas redações e residências de alguns jornalistas.,0
186,Homens de durag contra o covid-19,1
187,Primeiro caso de COVID-19 confirmado em Itajubá. É apenas o início da confirmação de uma realidade que as estatísticas oficiais não conseguem acompanhar. Vamos ver se agora a cidade começa a levar o problema a sério.,0
188,"A moça que morreu de Covid 19 era esposa de um motorista que transportou pessoas pra um casamento em Trancoso.

Enquanto isso, a Gabriela Pugliesi colocando post de gratitude: obrigada, corona vírus. 

É impossível não ter ódio de gente rica",0
189,fantástico caiu matando nos cortes de investimentos em pesquisa em plena pandemia de covid 19.,0
190,"A impossibilidade de Bolsonaro demitir Mandetta revela que, além de ele saber que está errado no que diz sobre a epidemia, evidencia que o presidente trata a COVID-19 como oportunidade para ganhar votos nas eleições municipais junto aos 33% que ainda o apoiam. #política #eleições",0
191,"Diagnosticado há 10 dias com covid-19, primeiro-ministro britânico é internado para realização de exames https://bbc.in/2ULqHMp",0
192,"""Todos unidos contra o vírus"", só que alguns estão mais unidos que os outros
Jeferson Miola: “Orçamento de guerra” é mentira inventada por Maia e Guedes para socorrer especuladores; não é para combater o Covid-19",0
193,O Maranhão tem no momento 40 pacientes na UTI por covid-19. Nossos leitos vão ser capazes de suportar o tamanho dessa demanda? O povo tá realmente disposto a pagar pra ver?,0
194,"A Polícia Militar fechou neste sábado (4) a loja 
@havanoficial
 de Porto Belo, no litoral de Santa Catarina, sob a justificativa de descumprimento do decreto estadual que determinou quarentena no estado. #Covid_19 #SaudeEPaz",0
195,"Covid-19 sofre mutação no Brasil e vira Covard-45 
@jdoriajr",0
196,"Assistindo #DomingoEspetacular. Matéria importantíssima sobre as consequências (fome, miséria e muito desespero) do fechamento desenfreado de tudo. 
Falando ainda, sobre quem venceu o COVID-19.",0
197,"Mais de 4 mil casos de covid-19 estão sendo investigados na Bahia. Dado divulgado pela Sesab equivale a 64,32% dos casos notificados. https://glo.bo/2yF9Gex #correio24horas #covid19 #coronavírus",0
198,"Existem casos tristes da covid-19, mas muitos que também trazem esperança. Vamos mostrar histórias emocionantes de pessoas que contraíram o vírus e que hoje estão curadas. 
 Agora no #DomingoEspetacular",0
199,Hospital de campanha no Wet'n Wild terá 50 leitos de UTI Prefeito ACM Neto visita espaço que vai receber pacientes com covid-19. https://glo.bo/2JJ2NuE #correio24horas #coronavirus #COVID19,0
200,"Covid-19
@dilmabr
 disse q além dos 11.000 Médicos Cubanos, Bolsonaro e Mandetta mandaram +7.200 Médicos Brasileiros p/fora do Programa ""Mais Médicos""

E que os mesmos, acabaram com a distribuição gratuita de remédios aos grupos de risco, pelo SUS.

Mandetta queria o fim do SUS!!",0
201,"Gráfico mostra dados oficiais da Covid-19 em Pernambuco. Em 24 horas, o estado registrou 25 novos casos e sete óbitos.",0
202,Covid-19: Bolsonaro diz que preocupação dos governadores é jogada política https://bit.ly/2X9V3de,0
203,"Fiz mais uma matéria sobre os respiradores mecânicos, essenciais p/ garantir a sobrevivência de pacientes com quadro grave de Covid-19. Desta vez, explico por que é tão difícil para o Brasil comprar mais equipamentos. Acreditem: virou uma ""guerra"".",0
204,"Mundo já contabiliza 1,13 milhão de casos de covid-19, segundo OMS http://r7.com/z5mj",0
205,"Fãs de IT! 
O evento online não substituirá o evento presencial (ITCON) com o Jack! 
Continuamos a acompanhar a situação do COVID-19 e assim que possível divulgaremos a nova data para vocês!",0
206,"Que voadora na pleura do Bolsonaro. O impeachment tá contratado, é só esperar o fim da crise da Covid 19.",0
207,"Vejam só a importância das máscaras e quão irresponsável foi a OMS e governadores como 
@jdoriajr
 @wilsonwitzel
 @helderbarbalho
 e 
@CamiloSantanaCE
 @lhmandetta
 suprimindo informações que poderiam modificar a história natural da COVID-19! Danos irreparáveis ao mundo todo!",0
208,"O programa começa logo mais e traz informações atualizadas sobre o novo Coronavírus! Começamos com a reportagem do 
@eduribeirotv
 que irá mostrar as ações para diminuir o número de pessoas contaminadas com covid-19 no 
 e como é feito o teste rápido para detectar o vírus. Já, já!",0
209,"A classe média alta de BH:

Imagem do dia 
  

Um belo domingo para exercitar, respirar e correr pela orla da Pampulha em BH. Foi o que pensaram dezenas de frequentadores que decidiram ir para o local sem medo da pandemia de Covid-19 que assola o mundo.   #Jornalvozdametropole",0
210,"Covid-19: Tribunais brasileiros bloqueiam desafio de Bolsonaro ao isolamento social. O Presidente criticou pela primeira vez em público o ministro da Saúde, que defende o encerramento de lojas e a restrição de movimento de pessoas para conter o coronavírus.",0
211,"Lançamos hoje um apelo à toda nossa população brasileira, para que possam fazer doação de sangue. Os hospitais estão com seus estoques muito abaixo do normal por conta do Covid-19. Os hemocentros estão agendando para evitar aglomerações, POR FAVOR DOE VIDA!",0
212,“O que eu sei? Não sou médico” - Trump diz enquanto recomenda um medicamento específico que ainda não foi aprovado para tratar a covid-19.,0
213,"Para gripe há vacina, para o #coronavírus, NÃO! 
Se você faz parte do público-alvo para vacinação gratuita contra gripe, não deixe de se imunizar! Além de se proteger, você também ajuda no atendimento nldo sistema de saúde daqueles que contraíram a COVID-19! ",0
214,"A Sespa informa que há 86 casos confirmados de Covid-19 no Pará, 1.042 casos descartados, 133 casos em análise e 1 óbito. A atualização ocorreu às 19h30 de 05.04.2020.",0
215,"Cuba envia 101 enfermeiras e enfermeiros p/ Barbados na luta contra a Covid-19. Desde que começou a pandemia do novo Coronavírus Cuba enviou ajuda p/ vários países. Da brigada Henry Reeve, grupo de médicos e agentes especializados em epidemias, são quase 700 profissionais.",0
216,A “tempestade de citocinas” é uma reação exagerada do sistema imune que pode resultar da infecção por coronavírus e comprometimento respiratório em pacientes com COVID-19. O medicamento é inibidor de JAK com aplicação em câncer e doenças inflamatórias,0
217,"COMENTE SUA OPINIÃO!!! Entre os 2,5 mil presos do Paraná que deixaram a cadeia com o pretexto da Covid-19, havia até, criminosos perigosos que cometeram homicídios e estupros.

https://oantagonista.com/brasil/assassinos-e-estupradores-soltos/…",0
218,A Argentina esta transmitido um programa especial para arrecadar doações ao combate do coronavírus em todas as emissoras abertas do país nesse domingo! Tipo um teleton do covid-19,0
219,"Cláudio Manoel Ricardo faleceu na quarta-feira (1º) aos 69 anos após retornar de uma viagem a São Paulo

Ele viajou de Minas a São Paulo porque dizia, segundo o filho, que a covid-19 não existia 

“Infelizmente, meu pai não levou isso a sério, ele dizia que era coisa da mídia.""",0
